ID,Station ID,Station Longitude,Station Latitude,Station Name,Station County,Atlanta
617,13067030367,-84.47862023913044,34.033718300000004,04 Cobb County WIB,"Cobb County, GA",1
618,13067030368,-84.4905998,34.03480862857143,04 Cobb County WIB,"Cobb County, GA",1
619,13067030369,-84.42179006799999,33.996653224,04 Cobb County WIB,"Cobb County, GA",1
620,13067030370,-84.4067980631579,33.99015130526316,04 Cobb County WIB,"Cobb County, GA",1
621,13067030405,-84.49120912842105,33.93754133157895,04 Cobb County WIB,"Cobb County, GA",1
622,13067030407,-84.48312156333333,33.944042198333335,04 Cobb County WIB,"Cobb County, GA",1
623,13067030408,-84.46936709473684,33.93136424210527,04 Cobb County WIB,"Cobb County, GA",1
624,13067030409,-84.47085916451613,33.96441367741935,04 Cobb County WIB,"Cobb County, GA",1
625,13067030410,-84.49048869545454,33.95897788863636,04 Cobb County WIB,"Cobb County, GA",1
626,13067030411,-84.50179457499999,33.936623132142856,04 Cobb County WIB,"Cobb County, GA",1
627,13067030412,-84.502861959375,33.928346925,04 Cobb County WIB,"Cobb County, GA",1
628,13067030413,-84.47617156799998,33.918916452,04 Cobb County WIB,"Cobb County, GA",1
629,13067030414,-84.48915991111112,33.91646987222222,04 Cobb County WIB,"Cobb County, GA",1
630,13067030505,-84.5090385375,33.96040394,04 Cobb County WIB,"Cobb County, GA",1
631,13067030506,-84.53845019999999,33.996705134343436,04 Cobb County WIB,"Cobb County, GA",1
632,13067030507,-84.51643109508197,34.00574798852459,04 Cobb County WIB,"Cobb County, GA",1
633,13067030508,-84.52109818000001,33.98636310142857,04 Cobb County WIB,"Cobb County, GA",1
634,13067030509,-84.49909472564103,33.993936474358975,04 Cobb County WIB,"Cobb County, GA",1
635,13067030510,-84.49419743,33.97666032,04 Cobb County WIB,"Cobb County, GA",1
636,13067030511,-84.51861175192309,33.972181103846154,04 Cobb County WIB,"Cobb County, GA",1
637,13067030602,-84.56459859371728,33.96394086910995,04 Cobb County WIB,"Cobb County, GA",1
638,13067030603,-84.56815902839506,33.99121568888889,04 Cobb County WIB,"Cobb County, GA",1
639,13067030604,-84.5562134882353,34.00444948529412,04 Cobb County WIB,"Cobb County, GA",1
640,13067030700,-84.53796581073826,33.957355620805366,04 Cobb County WIB,"Cobb County, GA",1
641,13067030800,-84.53167557328767,33.94259835890411,04 Cobb County WIB,"Cobb County, GA",1
642,13067030906,-84.5808759625,33.92954765,04 Cobb County WIB,"Cobb County, GA",1
643,13067030907,-84.58471178333333,33.942122266666665,04 Cobb County WIB,"Cobb County, GA",1
644,13067030908,-84.59915539090909,33.899775149999996,04 Cobb County WIB,"Cobb County, GA",1
645,13067030909,-84.58374546538462,33.91180350384615,04 Cobb County WIB,"Cobb County, GA",1
646,13067030910,-84.56044283448276,33.92642871034482,04 Cobb County WIB,"Cobb County, GA",1
647,13067030911,-84.5722360117647,33.91809113235294,04 Cobb County WIB,"Cobb County, GA",1
648,13067030912,-84.5532982254717,33.941695512264154,04 Cobb County WIB,"Cobb County, GA",1
649,13067031001,-84.53295434274193,33.91593927580645,04 Cobb County WIB,"Cobb County, GA",1
650,13067031004,-84.5557507051282,33.894078265384614,04 Cobb County WIB,"Cobb County, GA",1
651,13067031005,-84.57920282500001,33.891874634615384,04 Cobb County WIB,"Cobb County, GA",1
652,13067031006,-84.55162868787879,33.90697435454546,04 Cobb County WIB,"Cobb County, GA",1
653,13067031007,-84.55935483265306,33.912162169387756,04 Cobb County WIB,"Cobb County, GA",1
654,13067031101,-84.52750312058824,33.89228661323529,04 Cobb County WIB,"Cobb County, GA",1
655,13067031110,-84.52284611166667,33.8773568,04 Cobb County WIB,"Cobb County, GA",1
656,13067031111,-84.50137055434783,33.88026998913044,04 Cobb County WIB,"Cobb County, GA",1
657,13067031112,-84.50815011206896,33.86655149827586,04 Cobb County WIB,"Cobb County, GA",1
658,13067031113,-84.49442352857143,33.903055228571425,04 Cobb County WIB,"Cobb County, GA",1
659,13067031114,-84.48566500930232,33.88968055581395,04 Cobb County WIB,"Cobb County, GA",1
660,13067031115,-84.54651949074075,33.87421805185185,04 Cobb County WIB,"Cobb County, GA",1
661,13067031116,-84.54142396268657,33.8853574119403,04 Cobb County WIB,"Cobb County, GA",1
662,13067031117,-84.55021269354839,33.86004961612903,04 Cobb County WIB,"Cobb County, GA",1
663,13067031118,-84.52614704109588,33.85823643424658,04 Cobb County WIB,"Cobb County, GA",1
664,13067031119,-84.5827148125,33.8724195875,04 Cobb County WIB,"Cobb County, GA",1
665,13067031120,-84.5768961972973,33.855231200000006,04 Cobb County WIB,"Cobb County, GA",1
666,13067031121,-84.49833004347826,33.892950517391306,04 Cobb County WIB,"Cobb County, GA",1
667,13067031122,-84.51195976907215,33.8913640371134,04 Cobb County WIB,"Cobb County, GA",1
668,13067031207,-84.46944863035715,33.87331912678572,04 Cobb County WIB,"Cobb County, GA",1
669,13067031209,-84.49656365306122,33.85552153469388,04 Cobb County WIB,"Cobb County, GA",1
670,13067031212,-84.46739600714285,33.856385489285714,04 Cobb County WIB,"Cobb County, GA",1
671,13067031213,-84.47950482857142,33.84263391071429,04 Cobb County WIB,"Cobb County, GA",1
672,13067031214,-84.48105609166666,33.82638624166667,04 Cobb County WIB,"Cobb County, GA",1
673,13067031215,-84.49252536470588,33.83995552499999,04 Cobb County WIB,"Cobb County, GA",1
674,13067031216,-84.48529426470589,33.86722915882353,04 Cobb County WIB,"Cobb County, GA",1
675,13067031217,-84.48310447647059,33.87669787647059,04 Cobb County WIB,"Cobb County, GA",1
676,13067031218,-84.4760388125,33.8586017875,04 Cobb County WIB,"Cobb County, GA",1
677,13067031219,-84.47550831818181,33.856827281818184,04 Cobb County WIB,"Cobb County, GA",1
678,13067031220,-84.50999588461539,33.845740407692304,04 Cobb County WIB,"Cobb County, GA",1
679,13067031221,-84.50888797457627,33.83575002542373,04 Cobb County WIB,"Cobb County, GA",1
680,13067031306,-84.59231541216216,33.82268275810811,04 Cobb County WIB,"Cobb County, GA",1
681,13067031308,-84.58337409322034,33.806846225423726,04 Cobb County WIB,"Cobb County, GA",1
682,13067031314,-84.51274304047618,33.811174921428574,04 Cobb County WIB,"Cobb County, GA",1
683,13067031315,-84.53555116285715,33.825254734285714,04 Cobb County WIB,"Cobb County, GA",1
684,13067031316,-84.5305223,33.79828431999999,04 Cobb County WIB,"Cobb County, GA",1
685,13067031317,-84.55845546363636,33.802971451515155,04 Cobb County WIB,"Cobb County, GA",1
686,13067031318,-84.560309176,33.780556688,04 Cobb County WIB,"Cobb County, GA",1
687,13067031319,-84.56149378888888,33.785190094444445,04 Cobb County WIB,"Cobb County, GA",1
688,13067031320,-84.5872344,33.77826397894737,04 Cobb County WIB,"Cobb County, GA",1
689,13067031321,-84.57421525,33.76171463,04 Cobb County WIB,"Cobb County, GA",1
690,13067031322,-84.60394901363637,33.79245454545455,04 Cobb County WIB,"Cobb County, GA",1
691,13067031323,-84.60791492631579,33.80832105526316,04 Cobb County WIB,"Cobb County, GA",1
692,13067031324,-84.5607726898305,33.82802709152542,04 Cobb County WIB,"Cobb County, GA",1
693,13067031325,-84.55540696486486,33.84297197837838,04 Cobb County WIB,"Cobb County, GA",1
694,13067031409,-84.64103979347827,33.830112479347825,04 Cobb County WIB,"Cobb County, GA",1
695,13067031410,-84.60542622692309,33.88082852307692,04 Cobb County WIB,"Cobb County, GA",1
696,13067031411,-84.61772753055556,33.865576866666665,04 Cobb County WIB,"Cobb County, GA",1
697,13067031412,-84.60328286410257,33.858255828205124,04 Cobb County WIB,"Cobb County, GA",1
698,13067031413,-84.61473973157895,33.85073004210526,04 Cobb County WIB,"Cobb County, GA",1
699,13067031414,-84.60351565416666,33.834745085416664,04 Cobb County WIB,"Cobb County, GA",1
700,13067031415,-84.61759930222222,33.83052888,04 Cobb County WIB,"Cobb County, GA",1
701,13067031416,-84.66805226567165,33.81911977462686,04 Cobb County WIB,"Cobb County, GA",1
702,13067031417,-84.63559809285714,33.81063607589286,04 Cobb County WIB,"Cobb County, GA",1
703,13067031506,-84.667219696875,33.86975726875,04 Cobb County WIB,"Cobb County, GA",1
704,13067031507,-84.6490923627907,33.86575953488372,04 Cobb County WIB,"Cobb County, GA",1
705,13067031510,-84.6498396652174,33.886361173913045,04 Cobb County WIB,"Cobb County, GA",1
706,13067031511,-84.71158876724138,33.85803975862069,04 Cobb County WIB,"Cobb County, GA",1
707,13067031512,-84.6962073909091,33.82990223636364,04 Cobb County WIB,"Cobb County, GA",1
708,13067031513,-84.68469738850575,33.85433771149425,04 Cobb County WIB,"Cobb County, GA",1
709,13067031514,-84.68745334285715,33.871300166666664,04 Cobb County WIB,"Cobb County, GA",1
710,13067031515,-84.70213919148935,33.886993163829786,04 Cobb County WIB,"Cobb County, GA",1
711,13067031516,-84.69573089285714,33.88502571428571,04 Cobb County WIB,"Cobb County, GA",1
712,13067031517,-84.6203617952381,33.89136954761905,04 Cobb County WIB,"Cobb County, GA",1
713,13067031518,-84.632226644,33.886735508,04 Cobb County WIB,"Cobb County, GA",1
771,13077170101,-84.8749184118421,33.458111002631576,08 West Central WIB,"Coweta County, GA",1
772,13077170102,-84.9311062648855,33.37257884503817,08 West Central WIB,"Coweta County, GA",1
773,13077170200,-84.8332264807947,33.40651434304636,08 West Central WIB,"Coweta County, GA",1
774,13077170303,-84.78883342857144,33.47620606428571,08 West Central WIB,"Coweta County, GA",1
775,13077170304,-84.78377742233009,33.41762675145631,08 West Central WIB,"Coweta County, GA",1
776,13077170307,-84.77735868172043,33.38060700967742,08 West Central WIB,"Coweta County, GA",1
777,13077170308,-84.76606410092592,33.40322000185185,08 West Central WIB,"Coweta County, GA",1
778,13077170309,-84.74340867777777,33.38956762222222,08 West Central WIB,"Coweta County, GA",1
779,13077170310,-84.72506338717949,33.39644187692308,08 West Central WIB,"Coweta County, GA",1
780,13077170403,-84.69890267580645,33.47185103064516,08 West Central WIB,"Coweta County, GA",1
781,13077170404,-84.68371251052632,33.42672551315789,08 West Central WIB,"Coweta County, GA",1
782,13077170405,-84.69433263186812,33.38866665604395,08 West Central WIB,"Coweta County, GA",1
783,13077170406,-84.65706272,33.435460860000006,08 West Central WIB,"Coweta County, GA",1
784,13077170407,-84.65901953061226,33.50428744897959,08 West Central WIB,"Coweta County, GA",1
785,13077170408,-84.63989006,33.45842606,08 West Central WIB,"Coweta County, GA",1
786,13077170501,-84.64905849370629,33.33335812657342,08 West Central WIB,"Coweta County, GA",1
787,13077170502,-84.59172850888889,33.26622387111111,08 West Central WIB,"Coweta County, GA",1
788,13077170503,-84.55215351413612,33.28838350732985,08 West Central WIB,"Coweta County, GA",1
789,13077170603,-84.70264335499999,33.35113063125,08 West Central WIB,"Coweta County, GA",1
790,13077170604,-84.78082804732142,33.366379743749995,08 West Central WIB,"Coweta County, GA",1
791,13077170605,-84.79364856636363,33.351965766363634,08 West Central WIB,"Coweta County, GA",1
792,13077170606,-84.74572034528302,33.36705216792453,08 West Central WIB,"Coweta County, GA",1
793,13077170607,-84.72368920454547,33.368269440909096,08 West Central WIB,"Coweta County, GA",1
794,13077170701,-84.81027705300001,33.373897305,08 West Central WIB,"Coweta County, GA",1
795,13077170702,-84.84885417358491,33.363437175471695,08 West Central WIB,"Coweta County, GA",1
796,13077170801,-84.84327867005075,33.265102129949234,08 West Central WIB,"Coweta County, GA",1
797,13077170802,-84.75474300122698,33.27329734355828,08 West Central WIB,"Coweta County, GA",1
813,13085970102,-84.12449860487806,34.43560021402439,02 Georgia Mountains WIB,"Dawson County, GA",1
815,13085970203,-83.999998525,34.386441344,02 Georgia Mountains WIB,"Dawson County, GA",1
816,13085970204,-84.02179580606061,34.34870257777778,02 Georgia Mountains WIB,"Dawson County, GA",1
817,13085970205,-84.18042647011494,34.363675403448276,02 Georgia Mountains WIB,"Dawson County, GA",1
818,13085970206,-84.07721245833334,34.39655121851852,02 Georgia Mountains WIB,"Dawson County, GA",1
827,13089020100,-84.34446563888889,33.799288391666664,05 DeKalb County WIB,"DeKalb County, GA",1
828,13089020200,-84.3408150725,33.775607552500006,05 DeKalb County WIB,"DeKalb County, GA",1
829,13089020300,-84.32894720877192,33.765314282456146,05 DeKalb County WIB,"DeKalb County, GA",1
830,13089020400,-84.34421562400001,33.76528734,05 DeKalb County WIB,"DeKalb County, GA",1
831,13089020500,-84.34269667142857,33.75168347619048,05 DeKalb County WIB,"DeKalb County, GA",1
832,13089020600,-84.33660055357143,33.75677556428572,05 DeKalb County WIB,"DeKalb County, GA",1
833,13089020700,-84.32372659032258,33.754167151612904,05 DeKalb County WIB,"DeKalb County, GA",1
834,13089020801,-84.31617998536586,33.75565895365853,05 DeKalb County WIB,"DeKalb County, GA",1
835,13089020802,-84.30166130235294,33.74633596,05 DeKalb County WIB,"DeKalb County, GA",1
836,13089020901,-84.342646612,33.739098121333335,05 DeKalb County WIB,"DeKalb County, GA",1
837,13089020902,-84.33145611041667,33.73020104583333,05 DeKalb County WIB,"DeKalb County, GA",1
838,13089021101,-84.33825305,33.88734422,05 DeKalb County WIB,"DeKalb County, GA",1
839,13089021103,-84.33932493703703,33.87224455185185,05 DeKalb County WIB,"DeKalb County, GA",1
840,13089021104,-84.3432551117647,33.86127247058823,05 DeKalb County WIB,"DeKalb County, GA",1
841,13089021204,-84.29925395000001,33.88481728055555,05 DeKalb County WIB,"DeKalb County, GA",1
842,13089021208,-84.30376681,33.901235983333336,05 DeKalb County WIB,"DeKalb County, GA",1
843,13089021210,-84.31378620444444,33.94458458666667,05 DeKalb County WIB,"DeKalb County, GA",1
844,13089021211,-84.28254190526316,33.94845872105263,05 DeKalb County WIB,"DeKalb County, GA",1
845,13089021213,-84.34290569285714,33.95437140714286,05 DeKalb County WIB,"DeKalb County, GA",1
846,13089021217,-84.28979430416666,33.92877750833333,05 DeKalb County WIB,"DeKalb County, GA",1
847,13089021219,-84.33383632571429,33.91178021428571,05 DeKalb County WIB,"DeKalb County, GA",1
848,13089021220,-84.31645815789474,33.91023636842105,05 DeKalb County WIB,"DeKalb County, GA",1
849,13089021221,-84.33016517894737,33.89749268947369,05 DeKalb County WIB,"DeKalb County, GA",1
850,13089021222,-84.3164302625,33.89299536875,05 DeKalb County WIB,"DeKalb County, GA",1
851,13089021223,-84.3350023875,33.93949335,05 DeKalb County WIB,"DeKalb County, GA",1
852,13089021224,-84.30298392916667,33.92841728333333,05 DeKalb County WIB,"DeKalb County, GA",1
853,13089021225,-84.31185677272728,33.92468341818182,05 DeKalb County WIB,"DeKalb County, GA",1
854,13089021226,-84.3293402923077,33.92318686923077,05 DeKalb County WIB,"DeKalb County, GA",1
855,13089021227,-84.32643698695652,33.929471847826086,05 DeKalb County WIB,"DeKalb County, GA",1
856,13089021228,-84.31445882222222,33.958043816666674,05 DeKalb County WIB,"DeKalb County, GA",1
857,13089021229,-84.3301603173913,33.962235308695654,05 DeKalb County WIB,"DeKalb County, GA",1
858,13089021230,-84.34319797931035,33.92925827586207,05 DeKalb County WIB,"DeKalb County, GA",1
859,13089021301,-84.28895261914893,33.90908795319149,05 DeKalb County WIB,"DeKalb County, GA",1
860,13089021305,-84.27681903333333,33.93280505,05 DeKalb County WIB,"DeKalb County, GA",1
861,13089021306,-84.2738004709091,33.91898684181818,05 DeKalb County WIB,"DeKalb County, GA",1
862,13089021307,-84.27545163235294,33.89079830147059,05 DeKalb County WIB,"DeKalb County, GA",1
863,13089021308,-84.2876562404762,33.87612768809524,05 DeKalb County WIB,"DeKalb County, GA",1
864,13089021309,-84.2647455,33.90060063333333,05 DeKalb County WIB,"DeKalb County, GA",1
865,13089021310,-84.25501476363637,33.90610947454545,05 DeKalb County WIB,"DeKalb County, GA",1
866,13089021405,-84.33191067931035,33.85662446551724,05 DeKalb County WIB,"DeKalb County, GA",1
867,13089021409,-84.2949126,33.860909268421054,05 DeKalb County WIB,"DeKalb County, GA",1
868,13089021410,-84.30676512307693,33.85537031025641,05 DeKalb County WIB,"DeKalb County, GA",1
869,13089021411,-84.33141111363636,33.8646036,05 DeKalb County WIB,"DeKalb County, GA",1
870,13089021412,-84.3147298358209,33.87213054328358,05 DeKalb County WIB,"DeKalb County, GA",1
871,13089021415,-84.34485303658536,33.839788936585364,05 DeKalb County WIB,"DeKalb County, GA",1
872,13089021416,-84.333688975,33.84773678333333,05 DeKalb County WIB,"DeKalb County, GA",1
873,13089021417,-84.33367580000001,33.83800251428571,05 DeKalb County WIB,"DeKalb County, GA",1
874,13089021418,-84.31670361666667,33.8516473,05 DeKalb County WIB,"DeKalb County, GA",1
875,13089021419,-84.31967782142858,33.843656585714285,05 DeKalb County WIB,"DeKalb County, GA",1
876,13089021420,-84.326260225,33.84760995,05 DeKalb County WIB,"DeKalb County, GA",1
877,13089021421,-84.32310141666667,33.85374537777778,05 DeKalb County WIB,"DeKalb County, GA",1
878,13089021502,-84.34179708367346,33.81811436530612,05 DeKalb County WIB,"DeKalb County, GA",1
879,13089021503,-84.32506164285714,33.82025237142857,05 DeKalb County WIB,"DeKalb County, GA",1
880,13089021505,-84.33064126551724,33.808449806896554,05 DeKalb County WIB,"DeKalb County, GA",1
881,13089021506,-84.31304795000001,33.806201692857144,05 DeKalb County WIB,"DeKalb County, GA",1
882,13089021602,-84.29775617179487,33.81572181282051,05 DeKalb County WIB,"DeKalb County, GA",1
883,13089021604,-84.30120271219512,33.83108081463414,05 DeKalb County WIB,"DeKalb County, GA",1
884,13089021606,-84.31471168333333,33.82553490833333,05 DeKalb County WIB,"DeKalb County, GA",1
885,13089021607,-84.32497879230769,33.83409752692308,05 DeKalb County WIB,"DeKalb County, GA",1
886,13089021608,-84.29194857142856,33.85511181428571,05 DeKalb County WIB,"DeKalb County, GA",1
887,13089021609,-84.30072952222223,33.844704799999995,05 DeKalb County WIB,"DeKalb County, GA",1
888,13089021703,-84.2720923119403,33.844313865671644,05 DeKalb County WIB,"DeKalb County, GA",1
889,13089021707,-84.27590808181819,33.82911038636364,05 DeKalb County WIB,"DeKalb County, GA",1
890,13089021708,-84.25666486111112,33.835930633333334,05 DeKalb County WIB,"DeKalb County, GA",1
891,13089021709,-84.27843973103448,33.86287345862069,05 DeKalb County WIB,"DeKalb County, GA",1
892,13089021710,-84.2625346952381,33.86063922857143,05 DeKalb County WIB,"DeKalb County, GA",1
893,13089021711,-84.25895858620689,33.88600580344828,05 DeKalb County WIB,"DeKalb County, GA",1
894,13089021712,-84.25994005,33.876313545,05 DeKalb County WIB,"DeKalb County, GA",1
895,13089021808,-84.23894377592593,33.87627293148148,05 DeKalb County WIB,"DeKalb County, GA",1
896,13089021812,-84.23850146774194,33.88805909032258,05 DeKalb County WIB,"DeKalb County, GA",1
897,13089021813,-84.23788363125,33.90184404375,05 DeKalb County WIB,"DeKalb County, GA",1
898,13089021815,-84.2308262263158,33.894811052631574,05 DeKalb County WIB,"DeKalb County, GA",1
899,13089021816,-84.22960655,33.889936572222226,05 DeKalb County WIB,"DeKalb County, GA",1
900,13089021817,-84.21915227142857,33.82808606190476,05 DeKalb County WIB,"DeKalb County, GA",1
901,13089021818,-84.22605487575757,33.83835066666666,05 DeKalb County WIB,"DeKalb County, GA",1
902,13089021819,-84.23804864871795,33.85478192307692,05 DeKalb County WIB,"DeKalb County, GA",1
903,13089021820,-84.25056745625,33.8536535625,05 DeKalb County WIB,"DeKalb County, GA",1
904,13089021821,-84.22709380967743,33.86819550645161,05 DeKalb County WIB,"DeKalb County, GA",1
905,13089021822,-84.2117989368421,33.86182143333333,05 DeKalb County WIB,"DeKalb County, GA",1
906,13089021823,-84.18738007399999,33.851094446000005,05 DeKalb County WIB,"DeKalb County, GA",1
907,13089021824,-84.20694178181817,33.84368202272727,05 DeKalb County WIB,"DeKalb County, GA",1
908,13089021906,-84.17580998421053,33.79846349473684,05 DeKalb County WIB,"DeKalb County, GA",1
909,13089021908,-84.19392397647059,33.80522851764706,05 DeKalb County WIB,"DeKalb County, GA",1
910,13089021910,-84.2058570090909,33.82170078181818,05 DeKalb County WIB,"DeKalb County, GA",1
911,13089021911,-84.19166345,33.819153095000004,05 DeKalb County WIB,"DeKalb County, GA",1
912,13089021912,-84.16113996511628,33.83506213488372,05 DeKalb County WIB,"DeKalb County, GA",1
913,13089021913,-84.17955374117646,33.820951138235294,05 DeKalb County WIB,"DeKalb County, GA",1
914,13089021914,-84.16844337522936,33.80616081651376,05 DeKalb County WIB,"DeKalb County, GA",1
915,13089021915,-84.13547654857143,33.81014954714286,05 DeKalb County WIB,"DeKalb County, GA",1
916,13089021916,-84.21002440465116,33.79088869069767,05 DeKalb County WIB,"DeKalb County, GA",1
917,13089021917,-84.20384196176471,33.79475998235294,05 DeKalb County WIB,"DeKalb County, GA",1
918,13089022001,-84.25113377173912,33.816747728260864,05 DeKalb County WIB,"DeKalb County, GA",1
919,13089022005,-84.23474716444444,33.78998246,05 DeKalb County WIB,"DeKalb County, GA",1
920,13089022007,-84.24629973571429,33.81025025,05 DeKalb County WIB,"DeKalb County, GA",1
921,13089022010,-84.23246973793103,33.81216326896552,05 DeKalb County WIB,"DeKalb County, GA",1
922,13089022011,-84.23434484090909,33.80252345454546,05 DeKalb County WIB,"DeKalb County, GA",1
923,13089022012,-84.24285095294118,33.80267405294118,05 DeKalb County WIB,"DeKalb County, GA",1
924,13089022013,-84.23151109,33.82059512,05 DeKalb County WIB,"DeKalb County, GA",1
925,13089022014,-84.24000517222223,33.815723794444445,05 DeKalb County WIB,"DeKalb County, GA",1
926,13089022015,-84.223219395,33.806787985,05 DeKalb County WIB,"DeKalb County, GA",1
927,13089022016,-84.21268653571428,33.8076566,05 DeKalb County WIB,"DeKalb County, GA",1
928,13089022100,-84.25697739210527,33.78926254342105,05 DeKalb County WIB,"DeKalb County, GA",1
929,13089022203,-84.27447763555556,33.78565438888889,05 DeKalb County WIB,"DeKalb County, GA",1
930,13089022205,-84.26422946666668,33.80946570555555,05 DeKalb County WIB,"DeKalb County, GA",1
931,13089022206,-84.27098405999999,33.799934432,05 DeKalb County WIB,"DeKalb County, GA",1
932,13089022302,-84.2824782631579,33.812323305263156,05 DeKalb County WIB,"DeKalb County, GA",1
933,13089022303,-84.28967118253968,33.79599972063492,05 DeKalb County WIB,"DeKalb County, GA",1
934,13089022304,-84.30181434375,33.795798728125,05 DeKalb County WIB,"DeKalb County, GA",1
935,13089022401,-84.34096768235295,33.79003994705882,05 DeKalb County WIB,"DeKalb County, GA",1
936,13089022403,-84.31954928805969,33.779989085074625,05 DeKalb County WIB,"DeKalb County, GA",1
937,13089022404,-84.32484713636364,33.79713860909091,05 DeKalb County WIB,"DeKalb County, GA",1
938,13089022405,-84.31650032142856,33.79836255714286,05 DeKalb County WIB,"DeKalb County, GA",1
939,13089022501,-84.30400130487804,33.77102091463415,05 DeKalb County WIB,"DeKalb County, GA",1
940,13089022502,-84.30728535882353,33.77996598529412,05 DeKalb County WIB,"DeKalb County, GA",1
941,13089022601,-84.2945139095238,33.781050423809525,05 DeKalb County WIB,"DeKalb County, GA",1
942,13089022602,-84.28296913157895,33.78039895263158,05 DeKalb County WIB,"DeKalb County, GA",1
943,13089022700,-84.3037919885246,33.76041910327869,05 DeKalb County WIB,"DeKalb County, GA",1
944,13089022800,-84.28980407826087,33.7648461173913,05 DeKalb County WIB,"DeKalb County, GA",1
945,13089022900,-84.27946742413793,33.763925285057475,05 DeKalb County WIB,"DeKalb County, GA",1
946,13089023000,-84.26970238666667,33.77316995333334,05 DeKalb County WIB,"DeKalb County, GA",1
947,13089023101,-84.27607946027398,33.74372544520548,05 DeKalb County WIB,"DeKalb County, GA",1
948,13089023102,-84.2595453175,33.761850075,05 DeKalb County WIB,"DeKalb County, GA",1
949,13089023107,-84.251296346,33.75023352,05 DeKalb County WIB,"DeKalb County, GA",1
950,13089023108,-84.23438886,33.745065487272726,05 DeKalb County WIB,"DeKalb County, GA",1
951,13089023111,-84.22760676,33.761136112,05 DeKalb County WIB,"DeKalb County, GA",1
952,13089023112,-84.24152091153846,33.76634932692308,05 DeKalb County WIB,"DeKalb County, GA",1
953,13089023113,-84.25358916530611,33.77778783469388,05 DeKalb County WIB,"DeKalb County, GA",1
954,13089023114,-84.23137037586206,33.779638862068964,05 DeKalb County WIB,"DeKalb County, GA",1
955,13089023115,-84.2411191,33.77362244285714,05 DeKalb County WIB,"DeKalb County, GA",1
956,13089023209,-84.171861665625,33.771174425,05 DeKalb County WIB,"DeKalb County, GA",1
957,13089023211,-84.18856891481481,33.73819253333333,05 DeKalb County WIB,"DeKalb County, GA",1
958,13089023212,-84.17470065714285,33.7334053,05 DeKalb County WIB,"DeKalb County, GA",1
959,13089023213,-84.20572867560976,33.72236264878049,05 DeKalb County WIB,"DeKalb County, GA",1
960,13089023214,-84.18499168235294,33.71372865686274,05 DeKalb County WIB,"DeKalb County, GA",1
961,13089023215,-84.211916,33.7566157483871,05 DeKalb County WIB,"DeKalb County, GA",1
962,13089023216,-84.20454210555556,33.74442597777778,05 DeKalb County WIB,"DeKalb County, GA",1
963,13089023217,-84.177608705,33.752412885,05 DeKalb County WIB,"DeKalb County, GA",1
964,13089023218,-84.1924434375,33.75512728333333,05 DeKalb County WIB,"DeKalb County, GA",1
965,13089023219,-84.21317197826087,33.78001710434783,05 DeKalb County WIB,"DeKalb County, GA",1
966,13089023220,-84.20403086,33.772134888000004,05 DeKalb County WIB,"DeKalb County, GA",1
967,13089023221,-84.1826440952381,33.77153572857143,05 DeKalb County WIB,"DeKalb County, GA",1
968,13089023222,-84.19070464444445,33.77606747037037,05 DeKalb County WIB,"DeKalb County, GA",1
969,13089023311,-84.11213844,33.77291116,05 DeKalb County WIB,"DeKalb County, GA",1
970,13089023313,-84.12991335999999,33.733295792,05 DeKalb County WIB,"DeKalb County, GA",1
971,13089023315,-84.06804835666667,33.753774375,05 DeKalb County WIB,"DeKalb County, GA",1
972,13089023317,-84.10321851500001,33.710973982,05 DeKalb County WIB,"DeKalb County, GA",1
973,13089023318,-84.084556045,33.725247765,05 DeKalb County WIB,"DeKalb County, GA",1
974,13089023319,-84.15598982,33.709945184,05 DeKalb County WIB,"DeKalb County, GA",1
975,13089023320,-84.12775920952382,33.708116499999996,05 DeKalb County WIB,"DeKalb County, GA",1
976,13089023321,-84.13829760909091,33.71013971818182,05 DeKalb County WIB,"DeKalb County, GA",1
977,13089023322,-84.15546890625,33.78125811875,05 DeKalb County WIB,"DeKalb County, GA",1
978,13089023323,-84.13155322631579,33.77452250526316,05 DeKalb County WIB,"DeKalb County, GA",1
979,13089023324,-84.14653673500001,33.77119513,05 DeKalb County WIB,"DeKalb County, GA",1
980,13089023325,-84.08769078695651,33.781099160869566,05 DeKalb County WIB,"DeKalb County, GA",1
981,13089023326,-84.09055980000001,33.77086488571429,05 DeKalb County WIB,"DeKalb County, GA",1
982,13089023327,-84.15575864705883,33.72490408823529,05 DeKalb County WIB,"DeKalb County, GA",1
983,13089023328,-84.12915146764706,33.72224542941177,05 DeKalb County WIB,"DeKalb County, GA",1
984,13089023329,-84.1380729862069,33.7570082137931,05 DeKalb County WIB,"DeKalb County, GA",1
985,13089023330,-84.11666377142858,33.74620365714286,05 DeKalb County WIB,"DeKalb County, GA",1
986,13089023331,-84.15575110714285,33.73721942142857,05 DeKalb County WIB,"DeKalb County, GA",1
987,13089023332,-84.15956633846153,33.74825832692308,05 DeKalb County WIB,"DeKalb County, GA",1
988,13089023410,-84.2788516027027,33.707943602702706,05 DeKalb County WIB,"DeKalb County, GA",1
989,13089023411,-84.29204908529411,33.70333956176471,05 DeKalb County WIB,"DeKalb County, GA",1
990,13089023413,-84.24038480769231,33.692766126923075,05 DeKalb County WIB,"DeKalb County, GA",1
991,13089023422,-84.26356332727273,33.664557321212115,05 DeKalb County WIB,"DeKalb County, GA",1
